customer_rank,subscription_probability,predicted_subscription,campaign_priority,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
9302,0.431519,no,Medium,25,student,single,university.degree,no,yes,yes,telephone,sep,mon,131,1,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,no
9303,0.431382,no,Medium,29,services,divorced,high.school,no,no,no,cellular,may,tue,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9304,0.431351,no,Medium,32,technician,married,high.school,no,no,no,cellular,may,fri,56,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9305,0.431349,no,Medium,31,self-employed,married,basic.9y,no,unknown,unknown,cellular,may,wed,168,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9306,0.431302,no,Medium,46,admin.,single,university.degree,no,no,no,cellular,may,mon,269,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,yes
9307,0.431261,no,Medium,44,management,divorced,university.degree,no,yes,no,cellular,may,tue,195,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9308,0.431257,no,Medium,32,services,single,university.degree,no,yes,no,cellular,may,thu,261,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9309,0.431232,no,Medium,27,admin.,married,high.school,no,yes,no,cellular,may,wed,319,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9310,0.431217,no,Medium,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,198,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9311,0.431217,no,Medium,34,admin.,married,high.school,no,no,no,cellular,may,tue,205,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9312,0.431217,no,Medium,34,admin.,married,high.school,no,no,no,cellular,may,tue,295,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9313,0.431213,no,Medium,32,admin.,married,university.degree,no,yes,no,cellular,may,mon,188,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9314,0.431207,no,Medium,31,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,164,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9315,0.431173,no,Medium,34,services,married,high.school,no,yes,no,cellular,may,fri,320,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9316,0.431169,no,Medium,32,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,179,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9317,0.431135,no,Medium,31,technician,single,professional.course,no,yes,no,cellular,may,tue,160,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9318,0.431125,no,Medium,31,admin.,divorced,high.school,no,no,no,cellular,may,thu,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9319,0.431054,no,Medium,32,management,divorced,university.degree,no,yes,no,cellular,may,tue,59,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9320,0.431054,no,Medium,32,management,divorced,university.degree,no,yes,no,cellular,may,tue,313,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9321,0.431024,no,Medium,38,services,married,high.school,no,yes,yes,cellular,may,fri,302,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9322,0.431016,no,Medium,38,management,married,university.degree,no,no,no,cellular,may,fri,525,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9323,0.430995,no,Medium,59,services,married,high.school,no,yes,no,cellular,apr,tue,542,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
9324,0.430977,no,Medium,32,blue-collar,single,high.school,no,yes,no,cellular,may,thu,205,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9325,0.430969,no,Medium,35,services,divorced,university.degree,no,yes,no,cellular,may,mon,215,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9326,0.430933,no,Medium,33,blue-collar,married,basic.6y,unknown,no,no,cellular,may,wed,139,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9327,0.430908,no,Medium,38,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,240,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
9328,0.430827,no,Medium,32,student,single,university.degree,no,no,no,cellular,may,fri,209,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9329,0.430806,no,Medium,37,housemaid,single,high.school,no,yes,no,cellular,may,thu,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9330,0.430748,no,Medium,26,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,40,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9331,0.430733,no,Medium,53,self-employed,married,basic.9y,no,yes,no,cellular,may,tue,600,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9332,0.430718,no,Medium,36,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,212,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9333,0.430715,no,Medium,39,entrepreneur,married,basic.9y,no,yes,no,cellular,may,wed,419,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9334,0.430689,no,Medium,37,blue-collar,married,basic.6y,no,yes,yes,cellular,may,tue,98,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9335,0.43065,no,Medium,49,admin.,married,university.degree,no,no,no,cellular,may,wed,155,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9336,0.430634,no,Medium,31,unemployed,married,basic.9y,no,yes,no,cellular,may,wed,788,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9337,0.430615,no,Medium,42,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,196,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9338,0.430593,no,Medium,30,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,fri,474,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
9339,0.430574,no,Medium,44,blue-collar,married,high.school,no,yes,no,cellular,may,fri,223,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9340,0.430533,no,Medium,31,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,459,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9341,0.43053,no,Medium,42,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,200,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9342,0.430514,no,Medium,41,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,1240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
9343,0.430485,no,Medium,44,admin.,divorced,high.school,no,yes,yes,cellular,may,fri,211,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9344,0.430465,no,Medium,44,management,married,professional.course,no,no,no,cellular,apr,fri,65,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9345,0.430434,no,Medium,46,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,wed,169,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
9346,0.430432,no,Medium,25,admin.,single,university.degree,no,yes,no,cellular,may,fri,11,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9347,0.430419,no,Medium,38,admin.,single,university.degree,no,yes,no,cellular,apr,mon,285,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9348,0.430401,no,Medium,45,blue-collar,single,basic.4y,no,yes,no,cellular,may,wed,721,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9349,0.430385,no,Medium,35,management,married,professional.course,no,no,yes,cellular,may,fri,376,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9350,0.430348,no,Medium,60,retired,divorced,high.school,unknown,no,no,cellular,may,fri,781,4,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9351,0.430342,no,Medium,33,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,39,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9352,0.43029,no,Medium,26,services,single,high.school,no,yes,no,cellular,may,thu,177,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9353,0.430272,no,Medium,31,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,392,7,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
9354,0.430236,no,Medium,39,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,163,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9355,0.430236,no,Medium,39,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,225,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9356,0.430178,no,Medium,35,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,222,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
9357,0.430155,no,Medium,58,blue-collar,married,high.school,unknown,no,no,cellular,may,mon,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
9358,0.430099,no,Medium,36,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9359,0.430099,no,Medium,36,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,151,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9360,0.430087,no,Medium,31,technician,single,university.degree,no,no,no,cellular,may,mon,629,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
9361,0.430067,no,Medium,55,unemployed,married,basic.4y,no,yes,no,telephone,sep,tue,6,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
9362,0.430063,no,Medium,25,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,201,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9363,0.429982,no,Medium,46,services,divorced,high.school,no,no,no,cellular,may,mon,222,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9364,0.42998,no,Medium,29,housemaid,single,high.school,no,no,no,cellular,nov,wed,786,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
9365,0.429954,no,Medium,48,admin.,divorced,high.school,no,yes,no,cellular,may,thu,265,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9366,0.429947,no,Medium,45,blue-collar,single,high.school,unknown,no,no,cellular,may,mon,9,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
9367,0.429943,no,Medium,38,admin.,single,high.school,no,yes,no,cellular,apr,mon,332,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
9368,0.42992,no,Medium,48,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,92,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
9369,0.429894,no,Medium,39,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,136,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9370,0.429894,no,Medium,39,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,149,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9371,0.429894,no,Medium,39,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,323,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9372,0.429894,no,Medium,38,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,119,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9373,0.42989,no,Medium,33,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,fri,833,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
9374,0.429887,no,Medium,31,housemaid,married,basic.6y,no,yes,yes,telephone,aug,thu,698,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
9375,0.429849,no,Medium,31,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,19,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9376,0.429834,no,Medium,34,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,267,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9377,0.429689,no,Medium,42,blue-collar,married,unknown,no,yes,no,cellular,apr,fri,496,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9378,0.429639,no,Medium,53,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,583,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,yes
9379,0.429635,no,Medium,38,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,193,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9380,0.42963,no,Medium,33,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,490,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9381,0.429628,no,Medium,28,services,divorced,high.school,unknown,no,yes,cellular,jul,fri,278,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
9382,0.429627,no,Medium,35,blue-collar,divorced,basic.9y,no,no,no,cellular,may,tue,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9383,0.429623,no,Medium,33,admin.,single,high.school,no,yes,no,cellular,apr,fri,191,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9384,0.42956,no,Medium,29,blue-collar,single,professional.course,no,yes,no,cellular,may,wed,87,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9385,0.42955,no,Medium,40,admin.,married,professional.course,no,unknown,unknown,cellular,may,tue,305,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9386,0.429492,no,Medium,40,admin.,married,university.degree,no,yes,no,cellular,may,mon,174,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9387,0.429474,no,Medium,34,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,122,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9388,0.429425,no,Medium,35,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,297,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9389,0.429381,no,Medium,54,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,423,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9390,0.429367,no,Medium,37,blue-collar,married,basic.6y,no,no,yes,cellular,may,wed,364,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9391,0.429361,no,Medium,57,entrepreneur,married,basic.9y,no,yes,no,cellular,may,mon,429,4,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
9392,0.429349,no,Medium,38,services,divorced,high.school,no,no,no,cellular,may,fri,78,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9393,0.429341,no,Medium,35,admin.,single,high.school,no,no,no,cellular,may,thu,923,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
9394,0.42933,no,Medium,39,admin.,single,university.degree,no,yes,yes,telephone,aug,fri,45,1,999,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,no
9395,0.42932,no,Medium,58,admin.,married,university.degree,no,yes,no,cellular,may,mon,1359,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,yes
9396,0.42925,no,Medium,28,student,single,university.degree,no,no,yes,cellular,may,thu,647,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
9397,0.429214,no,Medium,34,blue-collar,married,unknown,no,no,yes,cellular,may,wed,106,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9398,0.429134,no,Medium,45,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,268,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
9399,0.429134,no,Medium,45,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,944,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
9400,0.429055,no,Medium,33,self-employed,married,basic.9y,unknown,no,no,cellular,aug,fri,1000,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
9401,0.429055,no,Medium,33,self-employed,married,basic.9y,unknown,no,no,cellular,aug,fri,116,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
9402,0.429052,no,Medium,35,blue-collar,married,high.school,no,no,no,cellular,may,tue,180,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9403,0.429027,no,Medium,47,services,married,professional.course,no,yes,no,cellular,may,wed,137,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9404,0.428989,no,Medium,49,blue-collar,married,professional.course,no,no,no,cellular,may,tue,118,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9405,0.428947,no,Medium,53,admin.,married,high.school,no,yes,no,cellular,may,fri,291,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9406,0.428945,no,Medium,45,services,single,high.school,no,yes,no,cellular,may,fri,127,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9407,0.428892,no,Medium,26,unknown,single,high.school,unknown,yes,yes,telephone,jun,wed,524,15,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
9408,0.428866,no,Medium,24,technician,married,professional.course,no,yes,no,cellular,may,mon,342,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
9409,0.428839,no,Medium,35,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,156,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
9410,0.428838,no,Medium,24,student,single,high.school,no,yes,yes,cellular,may,wed,66,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
9411,0.428833,no,Medium,55,admin.,married,high.school,unknown,yes,no,cellular,may,fri,41,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9412,0.428756,no,Medium,30,admin.,married,basic.6y,no,yes,no,cellular,may,thu,83,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9413,0.42875,no,Medium,45,admin.,single,basic.9y,no,yes,yes,cellular,apr,tue,119,2,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no
9414,0.428748,no,Medium,27,services,single,high.school,unknown,no,no,cellular,jul,tue,509,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
9415,0.428729,no,Medium,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,253,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
9416,0.428705,no,Medium,33,technician,single,professional.course,no,yes,no,cellular,may,tue,42,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9417,0.428679,no,Medium,36,technician,divorced,professional.course,no,unknown,unknown,cellular,may,fri,327,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9418,0.428671,no,Medium,39,services,married,high.school,no,no,no,cellular,apr,fri,185,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9419,0.428651,no,Medium,55,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,248,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9420,0.428641,no,Medium,33,technician,married,professional.course,no,yes,yes,cellular,may,fri,500,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9421,0.42864,no,Medium,31,admin.,married,unknown,no,yes,no,cellular,may,wed,208,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9422,0.428637,no,Medium,32,technician,married,professional.course,no,yes,yes,cellular,may,wed,160,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9423,0.428617,no,Medium,35,admin.,single,high.school,no,yes,yes,cellular,may,thu,326,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9424,0.428615,no,Medium,44,services,single,high.school,no,yes,no,cellular,may,fri,161,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9425,0.428545,no,Medium,47,management,married,professional.course,no,yes,no,cellular,apr,fri,239,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9426,0.42851,no,Medium,38,services,married,high.school,no,no,no,cellular,apr,fri,52,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9427,0.428503,no,Medium,22,student,single,high.school,no,no,no,cellular,may,tue,245,2,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
9428,0.428501,no,Medium,23,student,single,high.school,no,no,no,cellular,may,thu,184,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9429,0.428475,no,Medium,42,management,married,university.degree,no,yes,no,cellular,may,mon,568,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9430,0.428461,no,Medium,31,services,married,high.school,no,no,no,cellular,may,wed,339,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9431,0.428443,no,Medium,41,management,married,university.degree,no,unknown,unknown,cellular,may,tue,369,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9432,0.428441,no,Medium,36,admin.,single,high.school,no,yes,yes,cellular,may,thu,277,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9433,0.428441,no,Medium,36,admin.,single,high.school,no,yes,yes,cellular,may,thu,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9434,0.428434,no,Medium,37,admin.,married,university.degree,no,no,no,cellular,may,wed,305,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9435,0.428417,no,Medium,53,blue-collar,married,basic.4y,unknown,yes,no,telephone,aug,tue,1186,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
9436,0.428405,no,Medium,35,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9437,0.428364,no,Medium,35,technician,married,university.degree,no,yes,yes,telephone,may,fri,231,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes
9438,0.428363,no,Medium,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,124,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9439,0.428326,no,Medium,36,blue-collar,single,basic.4y,no,no,yes,cellular,may,thu,178,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9440,0.428263,no,Medium,32,admin.,single,professional.course,no,no,no,cellular,may,thu,290,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9441,0.428195,no,Medium,37,admin.,married,university.degree,no,no,no,telephone,sep,wed,150,1,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,no
9442,0.42818,no,Medium,30,services,married,professional.course,no,no,no,cellular,may,mon,66,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9443,0.42812,no,Medium,32,admin.,divorced,high.school,no,yes,no,cellular,may,tue,294,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9444,0.42811,no,Medium,48,admin.,divorced,basic.4y,no,yes,no,cellular,may,mon,227,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9445,0.428067,no,Medium,35,admin.,married,university.degree,no,yes,no,cellular,may,fri,348,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9446,0.428067,no,Medium,35,admin.,married,university.degree,no,yes,no,cellular,may,fri,348,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9447,0.428057,no,Medium,43,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,wed,1806,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
9448,0.428042,no,Medium,37,management,single,basic.9y,no,yes,no,cellular,may,mon,189,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9449,0.428017,no,Medium,38,blue-collar,married,basic.6y,no,no,yes,cellular,may,tue,306,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9450,0.427919,no,Medium,34,blue-collar,married,basic.6y,no,yes,no,telephone,apr,mon,7,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9451,0.427911,no,Medium,37,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,218,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
