customer_rank,age,job,marital,education,housing,loan,contact,month,campaign,pdays,previous,poutcome,subscription_probability,predicted_subscription,campaign_priority
7337,32,blue-collar,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.1812911898077097,no,Low
7338,28,admin.,married,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.18116861527912895,no,Low
7339,30,services,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.1811364565124916,no,Low
7340,44,blue-collar,married,high.school,yes,no,telephone,may,4,999,0,nonexistent,0.18112037675050063,no,Low
7341,29,services,divorced,high.school,no,no,telephone,may,3,999,0,nonexistent,0.18111366237626728,no,Low
7342,53,admin.,married,university.degree,no,no,telephone,may,7,999,0,nonexistent,0.18107543794687533,no,Low
7343,48,blue-collar,divorced,professional.course,yes,no,cellular,nov,1,999,1,failure,0.18105222484987363,no,Low
7344,36,services,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.18101552783814756,no,Low
7345,45,admin.,married,university.degree,no,no,telephone,may,1,999,0,nonexistent,0.18098296401004932,no,Low
7346,31,admin.,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.18096330349013465,no,Low
7347,28,technician,single,professional.course,yes,no,telephone,may,13,999,0,nonexistent,0.1809401899014301,no,Low
7348,32,services,married,high.school,yes,no,telephone,may,3,999,1,failure,0.1808428657172647,no,Low
7349,53,blue-collar,married,professional.course,yes,yes,telephone,may,1,999,0,nonexistent,0.18082548894784098,no,Low
7350,40,blue-collar,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.18079800054819478,no,Low
7351,43,admin.,married,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.18076048792577126,no,Low
7352,35,admin.,married,high.school,no,no,telephone,jun,21,999,0,nonexistent,0.18075149185387113,no,Low
7353,51,unemployed,married,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.18072095549767206,no,Low
7354,41,blue-collar,married,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.18070695705569015,no,Low
7355,31,blue-collar,married,basic.9y,yes,no,telephone,may,4,999,0,nonexistent,0.18058257597625166,no,Low
7356,33,blue-collar,married,basic.6y,unknown,unknown,telephone,jun,1,999,0,nonexistent,0.18054028744961306,no,Low
7357,46,housemaid,married,basic.9y,no,no,telephone,may,5,999,0,nonexistent,0.18046496325403716,no,Low
7358,45,services,divorced,high.school,no,no,telephone,may,5,999,0,nonexistent,0.18044016521173614,no,Low
7359,34,entrepreneur,married,high.school,no,no,telephone,may,1,999,0,nonexistent,0.1803572528124679,no,Low
7360,29,admin.,single,high.school,no,no,telephone,may,1,999,0,nonexistent,0.18020849269583086,no,Low
7361,56,services,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.18020349712013758,no,Low
7362,54,entrepreneur,married,basic.4y,yes,no,cellular,nov,2,999,1,failure,0.18018701288983172,no,Low
7363,55,retired,married,high.school,yes,no,telephone,may,5,999,0,nonexistent,0.18018301986508092,no,Low
7364,41,blue-collar,married,basic.9y,no,no,telephone,jun,22,999,0,nonexistent,0.18017890199751718,no,Low
7365,36,technician,married,basic.9y,no,no,telephone,may,2,999,0,nonexistent,0.180148434575936,no,Low
7366,55,admin.,divorced,university.degree,yes,no,telephone,may,4,999,0,nonexistent,0.18009623135471803,no,Low
7367,37,admin.,married,high.school,yes,yes,telephone,may,2,999,0,nonexistent,0.18004577030318691,no,Low
7368,30,admin.,married,university.degree,yes,no,cellular,aug,23,999,0,nonexistent,0.17998518459203358,no,Low
7369,42,blue-collar,divorced,basic.6y,no,no,telephone,may,1,999,0,nonexistent,0.17993892688734592,no,Low
7370,28,blue-collar,married,basic.9y,unknown,unknown,telephone,may,1,999,1,failure,0.17993073876520468,no,Low
7371,41,blue-collar,married,basic.9y,no,no,telephone,may,2,999,0,nonexistent,0.17989559119918297,no,Low
7372,45,services,married,high.school,no,no,telephone,may,1,999,0,nonexistent,0.17989091326633946,no,Low
7373,50,admin.,married,high.school,yes,yes,telephone,may,1,999,0,nonexistent,0.17985175992181335,no,Low
7374,33,blue-collar,single,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.17975549929835252,no,Low
7375,48,entrepreneur,married,high.school,yes,no,telephone,may,3,999,0,nonexistent,0.1797440336730804,no,Low
7376,34,blue-collar,married,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.17967633544757458,no,Low
7377,33,admin.,divorced,university.degree,no,no,telephone,may,4,999,0,nonexistent,0.17966672422214058,no,Low
7378,39,admin.,married,professional.course,yes,yes,telephone,may,1,999,0,nonexistent,0.1795754635244948,no,Low
7379,39,unemployed,married,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.1795381352943753,no,Low
7380,39,admin.,married,high.school,yes,no,telephone,jun,5,999,0,nonexistent,0.17951250070948302,no,Low
7381,43,services,married,basic.9y,no,no,telephone,jun,17,999,0,nonexistent,0.17950511509808043,no,Low
7382,26,blue-collar,married,basic.4y,yes,no,telephone,may,2,999,0,nonexistent,0.17949623820698815,no,Low
7383,53,unknown,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.17948680563947209,no,Low
7384,53,management,married,university.degree,unknown,unknown,telephone,may,2,999,0,nonexistent,0.17948145060264417,no,Low
7385,47,technician,single,basic.9y,no,no,telephone,may,4,999,0,nonexistent,0.1794226872689917,no,Low
7386,35,blue-collar,divorced,basic.4y,yes,yes,telephone,may,3,999,0,nonexistent,0.17940664692455055,no,Low
7387,54,services,married,basic.4y,yes,no,telephone,may,7,999,0,nonexistent,0.1793646401358488,no,Low
7388,39,housemaid,married,basic.4y,yes,no,telephone,may,3,999,0,nonexistent,0.17932809034428188,no,Low
7389,28,services,single,high.school,no,no,telephone,may,2,999,0,nonexistent,0.1792585994362213,no,Low
7390,36,technician,married,professional.course,no,no,telephone,may,1,999,0,nonexistent,0.1792337996284327,no,Low
7391,56,retired,married,high.school,yes,yes,telephone,may,1,999,0,nonexistent,0.17921451579170877,no,Low
7392,40,blue-collar,married,basic.6y,no,yes,telephone,may,2,999,0,nonexistent,0.1791183661082412,no,Low
7393,45,blue-collar,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.17911627604604108,no,Low
7394,57,blue-collar,married,basic.4y,yes,no,telephone,may,3,999,0,nonexistent,0.17903119087342562,no,Low
7395,42,housemaid,single,basic.4y,yes,no,telephone,may,1,999,0,nonexistent,0.17888519630937794,no,Low
7396,47,blue-collar,married,basic.6y,yes,yes,telephone,may,1,999,0,nonexistent,0.17876483986250308,no,Low
7397,35,management,married,university.degree,no,yes,telephone,may,3,999,0,nonexistent,0.17866576876031973,no,Low
7398,50,housemaid,divorced,high.school,no,no,telephone,may,2,999,0,nonexistent,0.17860684916311934,no,Low
7399,35,technician,single,professional.course,yes,no,telephone,may,2,999,0,nonexistent,0.17858659976774172,no,Low
7400,49,blue-collar,married,unknown,no,no,telephone,may,3,999,0,nonexistent,0.17858157395854787,no,Low
7401,37,management,unknown,high.school,no,no,telephone,may,6,999,0,nonexistent,0.17857977720175075,no,Low
7402,54,technician,married,professional.course,no,no,telephone,may,1,999,0,nonexistent,0.1785229494645804,no,Low
7403,30,technician,married,high.school,yes,no,telephone,may,6,999,0,nonexistent,0.1785053666645365,no,Low
7404,39,admin.,married,high.school,yes,yes,telephone,jun,19,999,0,nonexistent,0.17846705459778964,no,Low
7405,34,technician,married,basic.9y,no,no,telephone,may,2,999,0,nonexistent,0.1784669205369985,no,Low
7406,48,admin.,single,university.degree,yes,yes,telephone,jul,6,999,0,nonexistent,0.17834750688864082,no,Low
7407,53,services,divorced,basic.4y,no,no,telephone,jun,1,999,0,nonexistent,0.17830349848877514,no,Low
7408,42,admin.,single,unknown,no,no,telephone,may,6,999,0,nonexistent,0.17802804377038747,no,Low
7409,32,services,married,high.school,no,no,telephone,may,1,999,0,nonexistent,0.17798555252524953,no,Low
7410,21,technician,single,professional.course,no,yes,telephone,may,2,999,0,nonexistent,0.17791553104161836,no,Low
7411,48,services,married,high.school,yes,no,telephone,jun,9,999,0,nonexistent,0.17784194008770382,no,Low
7412,33,admin.,married,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.17783657326592067,no,Low
7413,32,technician,single,professional.course,no,yes,telephone,jul,1,999,0,nonexistent,0.17781916517997376,no,Low
7414,30,self-employed,single,university.degree,no,no,telephone,may,5,999,0,nonexistent,0.177700023759219,no,Low
7415,35,technician,single,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.17760670537901302,no,Low
7416,43,blue-collar,married,basic.6y,yes,no,telephone,may,1,999,0,nonexistent,0.177475821374362,no,Low
7417,56,self-employed,married,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.17743646311900257,no,Low
7418,31,blue-collar,married,basic.6y,no,no,telephone,may,2,999,0,nonexistent,0.1773651711347205,no,Low
7419,46,blue-collar,divorced,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.1773164483177,no,Low
7420,39,technician,married,university.degree,yes,no,telephone,may,3,999,0,nonexistent,0.17730429736786013,no,Low
7421,25,services,single,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.17719263167685778,no,Low
7422,27,technician,married,professional.course,yes,no,telephone,jul,1,999,0,nonexistent,0.17718280328917607,no,Low
7423,51,blue-collar,divorced,basic.4y,yes,no,telephone,may,2,999,0,nonexistent,0.17708480579138255,no,Low
7424,49,services,married,high.school,no,no,cellular,nov,1,999,1,failure,0.1770834770151821,no,Low
7425,42,unemployed,married,basic.9y,yes,no,telephone,jul,1,999,0,nonexistent,0.17704601071946216,no,Low
7426,52,technician,married,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.17703845484751932,no,Low
7427,29,services,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.17699609895183463,no,Low
7428,56,services,married,basic.4y,yes,no,telephone,jun,1,999,0,nonexistent,0.1769221668331287,no,Low
7429,35,technician,married,unknown,no,no,telephone,may,2,999,0,nonexistent,0.17685779370145058,no,Low
7430,39,admin.,married,university.degree,yes,no,telephone,may,32,999,0,nonexistent,0.17684553020293278,no,Low
7431,49,entrepreneur,married,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.1768207495728908,no,Low
7432,36,services,married,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.1767879973321004,no,Low
7433,56,entrepreneur,married,university.degree,no,no,telephone,may,1,999,0,nonexistent,0.1767390218858427,no,Low
7434,36,management,single,university.degree,yes,no,telephone,may,3,999,0,nonexistent,0.1766612738751709,no,Low
7435,41,technician,married,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.17654546045603586,no,Low
7436,39,admin.,married,university.degree,yes,yes,telephone,may,1,999,0,nonexistent,0.1764830534535237,no,Low
7437,33,blue-collar,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.17648023921444525,no,Low
7438,48,technician,married,professional.course,yes,no,telephone,may,2,999,0,nonexistent,0.1764551521562784,no,Low
7439,33,self-employed,married,university.degree,yes,yes,telephone,may,1,999,0,nonexistent,0.17640979591792894,no,Low
7440,37,self-employed,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.1763554837714152,no,Low
7441,44,services,divorced,basic.9y,yes,no,telephone,jul,5,999,0,nonexistent,0.1763433505466636,no,Low
7442,52,blue-collar,married,basic.4y,yes,no,telephone,may,1,999,0,nonexistent,0.17626845160135296,no,Low
7443,43,unemployed,married,high.school,yes,no,telephone,may,3,999,0,nonexistent,0.17623039856172482,no,Low
7444,43,blue-collar,single,basic.4y,yes,no,telephone,may,2,999,0,nonexistent,0.17616126411053867,no,Low
7445,37,blue-collar,married,professional.course,yes,no,telephone,may,1,999,0,nonexistent,0.1760549551759629,no,Low
7446,25,management,single,university.degree,yes,no,telephone,may,4,999,0,nonexistent,0.17602090054846478,no,Low
7447,33,management,single,university.degree,yes,no,telephone,may,2,999,1,failure,0.1760130486553791,no,Low
7448,36,blue-collar,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.17599837107766514,no,Low
7449,52,blue-collar,married,basic.4y,yes,no,telephone,may,2,999,0,nonexistent,0.17583489705484576,no,Low
7450,28,blue-collar,married,basic.6y,yes,no,telephone,may,2,999,0,nonexistent,0.1757781009947364,no,Low
7451,29,admin.,married,basic.6y,no,yes,telephone,may,3,999,0,nonexistent,0.17577749069773643,no,Low
7452,37,admin.,married,high.school,no,yes,telephone,may,3,999,0,nonexistent,0.17576221326520827,no,Low
7453,40,blue-collar,married,unknown,no,no,telephone,may,1,999,0,nonexistent,0.17565484307839405,no,Low
7454,42,blue-collar,married,professional.course,yes,no,telephone,may,1,999,0,nonexistent,0.17563458297225498,no,Low
7455,37,self-employed,married,professional.course,yes,yes,telephone,may,1,999,0,nonexistent,0.17550133191685885,no,Low
7456,33,technician,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.17545560491401624,no,Low
7457,53,admin.,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.17539657353870688,no,Low
7458,44,blue-collar,single,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.17538819085036023,no,Low
7459,30,services,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.1753767898116044,no,Low
7460,56,admin.,married,high.school,no,no,telephone,may,2,999,0,nonexistent,0.17532714754795098,no,Low
7461,45,admin.,married,high.school,no,yes,telephone,may,1,999,0,nonexistent,0.17531844498904056,no,Low
7462,39,services,single,high.school,no,no,telephone,may,2,999,0,nonexistent,0.1752978826592847,no,Low
7463,38,technician,married,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.1752752273831296,no,Low
7464,34,blue-collar,married,professional.course,yes,no,telephone,may,2,999,0,nonexistent,0.1751984565529694,no,Low
7465,39,technician,divorced,professional.course,yes,no,telephone,may,2,999,0,nonexistent,0.17512524434053123,no,Low
7466,47,blue-collar,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.17511437539908556,no,Low
7467,44,admin.,married,university.degree,no,no,telephone,may,6,999,0,nonexistent,0.17511039538335194,no,Low
7468,34,admin.,single,high.school,no,no,telephone,may,3,999,0,nonexistent,0.17510198950631742,no,Low
7469,35,admin.,single,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.17509234593861173,no,Low
7470,35,admin.,single,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.17509234593861173,no,Low
7471,33,admin.,married,university.degree,no,no,telephone,may,4,999,0,nonexistent,0.1750848870727614,no,Low
7472,38,blue-collar,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.17508226799284857,no,Low
7473,39,technician,married,basic.6y,yes,no,telephone,may,3,999,0,nonexistent,0.1750382780996903,no,Low
7474,51,admin.,divorced,university.degree,no,no,telephone,may,5,999,0,nonexistent,0.17501976751537215,no,Low
7475,57,blue-collar,married,basic.4y,yes,yes,telephone,jul,19,999,0,nonexistent,0.1750171147797636,no,Low
7476,27,technician,married,university.degree,no,yes,telephone,may,4,999,0,nonexistent,0.17493322602838368,no,Low
7477,33,blue-collar,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.17492986230458055,no,Low
7478,45,services,divorced,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.1749233540148978,no,Low
7479,32,admin.,married,high.school,yes,yes,cellular,jul,22,999,0,nonexistent,0.1749166067130601,no,Low
7480,37,blue-collar,single,professional.course,no,no,telephone,may,1,999,0,nonexistent,0.17490896703309902,no,Low
7481,49,blue-collar,divorced,basic.4y,yes,no,telephone,may,4,999,0,nonexistent,0.17486781758528028,no,Low
7482,47,services,divorced,high.school,no,no,telephone,may,2,999,0,nonexistent,0.1748562350488858,no,Low
7483,56,unemployed,divorced,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.1748367846851636,no,Low
7484,34,admin.,divorced,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.17483259951499688,no,Low
7485,40,blue-collar,married,basic.6y,no,no,telephone,may,5,999,0,nonexistent,0.17480357776460206,no,Low
7486,45,blue-collar,married,basic.9y,no,no,telephone,may,4,999,0,nonexistent,0.17476128083839818,no,Low
7487,40,self-employed,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.17475292331387335,no,Low
7488,28,admin.,single,high.school,no,no,telephone,jul,2,999,0,nonexistent,0.17469732397216436,no,Low
7489,52,technician,married,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.17469209384917608,no,Low
7490,51,technician,married,professional.course,yes,yes,telephone,may,1,999,0,nonexistent,0.17463999007344738,no,Low
7491,42,admin.,married,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.174634828497847,no,Low
7492,43,blue-collar,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.174617308683147,no,Low
7493,34,services,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.174576608319068,no,Low
7494,53,blue-collar,married,basic.4y,no,yes,telephone,jun,22,999,0,nonexistent,0.17457357642252427,no,Low
7495,27,technician,single,professional.course,yes,no,telephone,may,1,999,0,nonexistent,0.1745283434586986,no,Low
7496,58,management,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.17448007382832292,no,Low
7497,43,technician,single,professional.course,yes,no,telephone,may,2,999,0,nonexistent,0.1744512837439958,no,Low
